video,frame,predicted,actual,state,conditions
video (11),255,False,False,normal,""
video (11),256,False,False,normal,""
video (11),257,False,False,normal,""
video (11),258,False,False,normal,""
video (11),259,False,False,normal,"high_speed_16.0px"
video (11),260,False,False,normal,"high_speed_22.6px"
video (11),261,False,False,normal,"high_speed_39.8px"
video (11),262,False,False,normal,"high_speed_53.2px"
video (11),263,False,False,normal,"high_speed_39.4px"
video (11),264,False,False,normal,"high_speed_15.9px"
video (11),265,False,False,normal,"high_speed_24.9px"
video (11),266,False,False,normal,"high_speed_29.4px"
video (11),267,False,False,normal,"high_speed_35.8px"
video (11),268,False,False,normal,"high_speed_3.8px"
video (11),269,False,False,normal,"high_speed_22.5px"
video (11),270,False,False,normal,"high_speed_9.9px"
video (11),271,False,False,normal,"high_speed_5.3px"
video (11),272,False,False,normal,"high_speed_8.7px"
video (11),273,False,False,normal,"high_speed_28.5px"
video (11),274,False,False,normal,"high_speed_46.2px"
video (11),275,False,False,normal,"high_speed_75.3px"
video (11),276,False,False,normal,"high_speed_59.6px"
video (11),277,False,False,low_confidence,"Keypoint low confidence"
video (11),278,False,False,normal,"high_speed_5.4px"
video (11),279,False,False,low_confidence,"Keypoint low confidence"
video (11),280,False,False,low_confidence,"Keypoint low confidence"
video (11),281,False,False,low_confidence,"Keypoint low confidence"
video (11),282,False,False,low_confidence,"Keypoint low confidence"
video (11),283,False,False,low_confidence,"Keypoint low confidence"
video (11),284,False,False,low_confidence,"Keypoint low confidence"
video (11),285,False,False,low_confidence,"Keypoint low confidence"
video (11),286,False,False,low_confidence,"Keypoint low confidence"
video (11),287,False,False,low_confidence,"Keypoint low confidence"
video (11),288,False,False,low_confidence,"Keypoint low confidence"
video (11),289,False,False,low_confidence,"Keypoint low confidence"
video (11),290,False,False,low_confidence,"Keypoint low confidence"
video (11),291,False,False,low_confidence,"Keypoint low confidence"
video (11),292,False,False,low_confidence,"Keypoint low confidence"
video (11),293,False,False,low_confidence,"Keypoint low confidence"
video (11),294,False,False,low_confidence,"Keypoint low confidence"
video (11),295,False,False,low_confidence,"Keypoint low confidence"
video (11),296,False,False,low_confidence,"Keypoint low confidence"
video (11),297,False,False,low_confidence,"Keypoint low confidence"
video (11),298,False,False,low_confidence,"Keypoint low confidence"
video (11),299,False,False,low_confidence,"Keypoint low confidence"
video (11),300,False,False,low_confidence,"Keypoint low confidence"
video (11),301,False,False,low_confidence,"Keypoint low confidence"
video (11),302,False,False,low_confidence,"Keypoint low confidence"
video (11),303,False,False,low_confidence,"Keypoint low confidence"
video (11),304,False,False,low_confidence,"Keypoint low confidence"
video (11),305,False,False,low_confidence,"Keypoint low confidence"
video (11),307,False,False,low_confidence,"Keypoint low confidence"
video (11),308,False,False,low_confidence,"Keypoint low confidence"
video (11),309,False,False,low_confidence,"Keypoint low confidence"
video (12),1,False,False,low_confidence,"Keypoint low confidence"
video (12),2,False,False,low_confidence,"Keypoint low confidence"
video (12),3,False,False,low_confidence,"Keypoint low confidence"
video (12),4,False,False,low_confidence,"Keypoint low confidence"
video (12),5,False,False,low_confidence,"Keypoint low confidence"
video (12),6,False,False,low_confidence,"Keypoint low confidence"
video (12),7,False,False,low_confidence,"Keypoint low confidence"
video (12),8,False,False,low_confidence,"Keypoint low confidence"
video (12),11,False,False,low_confidence,"Keypoint low confidence"
video (12),12,False,False,low_confidence,"Keypoint low confidence"
video (12),14,False,False,low_confidence,"Keypoint low confidence"
video (12),16,False,False,low_confidence,"Keypoint low confidence"
video (12),17,False,False,low_confidence,"Keypoint low confidence"
video (12),18,False,False,low_confidence,"Keypoint low confidence"
video (12),19,False,False,low_confidence,"Keypoint low confidence"
video (12),21,False,False,low_confidence,"Keypoint low confidence"
video (12),24,False,False,low_confidence,"Keypoint low confidence"
video (12),25,False,False,low_confidence,"Keypoint low confidence"
video (12),26,False,False,low_confidence,"Keypoint low confidence"
video (12),27,False,False,low_confidence,"Keypoint low confidence"
video (12),28,False,False,low_confidence,"Keypoint low confidence"
video (12),29,False,False,low_confidence,"Keypoint low confidence"
video (12),30,False,False,low_confidence,"Keypoint low confidence"
video (12),31,False,False,low_confidence,"Keypoint low confidence"
video (12),32,False,False,low_confidence,"Keypoint low confidence"
video (12),33,False,False,low_confidence,"Keypoint low confidence"
video (12),34,False,False,low_confidence,"Keypoint low confidence"
video (12),38,False,False,low_confidence,"Keypoint low confidence"
video (12),40,False,False,low_confidence,"Keypoint low confidence"
video (12),43,False,False,low_confidence,"Keypoint low confidence"
video (12),44,False,False,low_confidence,"Keypoint low confidence"
video (12),45,False,False,low_confidence,"Keypoint low confidence"
video (12),46,False,False,low_confidence,"Keypoint low confidence"
video (12),47,False,False,low_confidence,"Keypoint low confidence"
video (12),48,False,False,low_confidence,"Keypoint low confidence"
video (12),49,False,False,low_confidence,"Keypoint low confidence"
video (12),51,False,False,low_confidence,"Keypoint low confidence"
video (12),53,False,False,low_confidence,"Keypoint low confidence"
video (12),58,False,False,low_confidence,"Keypoint low confidence"
video (12),59,False,False,low_confidence,"Keypoint low confidence"
video (12),60,False,False,low_confidence,"Keypoint low confidence"
video (12),61,False,False,low_confidence,"Keypoint low confidence"
video (12),62,False,False,low_confidence,"Keypoint low confidence"
video (12),63,False,False,normal,""
video (12),64,False,False,low_confidence,"Keypoint low confidence"
video (12),65,False,False,low_confidence,"Keypoint low confidence"
video (12),66,False,False,low_confidence,"Keypoint low confidence"
video (12),67,False,False,low_confidence,"Keypoint low confidence"
video (12),68,False,False,normal,"high_speed_24.1px"
video (12),69,False,False,low_confidence,"Keypoint low confidence"
video (12),70,False,False,low_confidence,"Keypoint low confidence"
video (12),71,False,False,low_confidence,"Keypoint low confidence"
video (12),72,False,False,low_confidence,"Keypoint low confidence"
video (12),73,False,False,low_confidence,"Keypoint low confidence"
video (12),74,False,False,low_confidence,"Keypoint low confidence"
video (12),75,False,False,low_confidence,"Keypoint low confidence"
video (12),76,False,False,normal,""
video (12),77,False,False,normal,"high_speed_9.4px"
video (12),78,False,False,low_confidence,"Keypoint low confidence"
video (12),79,False,False,low_confidence,"Keypoint low confidence"
video (12),80,False,False,low_confidence,"Keypoint low confidence"
video (12),81,False,False,low_confidence,"Keypoint low confidence"
video (12),82,False,False,normal,"high_speed_45.6px"
video (12),83,False,False,normal,"high_speed_32.1px"
video (12),84,False,False,normal,""
video (12),85,False,False,normal,"high_speed_6.2px"
video (12),86,False,False,normal,""
video (12),87,False,False,normal,""
video (12),88,False,False,normal,""
video (12),89,False,False,normal,""
video (12),90,False,False,normal,"high_speed_12.4px"
video (12),91,False,False,normal,"high_speed_36.5px"
video (12),92,False,False,normal,"high_speed_33.3px"
video (12),93,False,False,normal,"high_speed_36.8px"
video (12),94,False,False,normal,"high_speed_41.6px"
video (12),95,False,False,normal,"high_speed_54.2px"
video (12),96,False,False,normal,"high_speed_49.9px"
video (12),97,False,False,normal,"high_speed_18.4px"
video (12),98,False,False,normal,"high_speed_25.0px"
video (12),99,False,False,normal,"high_speed_18.7px"
video (12),100,False,False,normal,""
video (12),101,False,False,normal,""
video (12),102,False,False,normal,""
video (12),103,False,False,normal,"high_speed_9.7px"
video (12),104,False,False,normal,""
video (12),105,False,False,normal,"high_speed_23.6px"
video (12),106,False,False,normal,"high_speed_21.6px"
video (12),107,False,False,normal,"high_speed_53.9px"
video (12),108,False,False,normal,"high_speed_35.0px"
video (12),109,False,False,normal,"high_speed_73.6px"
video (12),110,False,False,normal,"high_speed_68.8px"
video (12),111,False,False,normal,"high_speed_45.4px"
video (12),112,False,False,normal,"high_speed_41.1px"
video (12),113,False,False,normal,"high_speed_12.0px"
video (12),114,False,False,normal,"high_speed_1.3px"
video (12),115,False,False,normal,"high_speed_1.2px"
video (12),116,False,False,normal,""
video (12),117,False,False,normal,"high_speed_11.3px"
video (12),118,False,False,normal,"high_speed_27.9px"
video (12),119,False,False,normal,"high_speed_17.9px"
video (12),120,False,False,normal,"high_speed_46.2px"
video (12),121,False,False,normal,"high_speed_41.8px"
video (12),122,False,False,normal,"high_speed_38.9px"
video (12),123,False,False,normal,"high_speed_40.8px"
video (12),124,False,False,normal,"high_speed_63.7px"
video (12),125,False,False,normal,"high_speed_42.4px"
video (12),126,False,False,normal,"high_speed_26.1px"
video (12),127,False,False,normal,"high_speed_5.9px"
video (12),128,False,False,normal,""
video (12),129,False,False,normal,"high_speed_3.3px"
video (12),130,False,False,normal,"high_speed_3.6px"
video (12),131,False,False,normal,"high_speed_5.0px"
video (12),132,False,False,normal,"high_speed_19.9px"
video (12),133,False,False,normal,"high_speed_36.7px"
video (12),134,False,False,normal,"high_speed_54.4px"
video (12),135,False,False,normal,"high_speed_52.2px"
video (12),136,False,False,normal,"high_speed_47.8px"
video (12),137,False,False,normal,"high_speed_36.5px"
video (12),138,False,False,normal,"high_speed_21.7px"
video (12),139,False,False,normal,"high_speed_4.5px"
video (12),140,False,False,normal,""
video (12),141,False,False,normal,"high_speed_6.2px"
video (12),142,False,False,normal,"high_speed_13.1px"
video (12),143,False,False,normal,"high_speed_3.2px"
video (12),144,False,False,normal,"high_speed_19.3px"
video (12),145,False,False,normal,"high_speed_44.0px"
video (12),146,False,False,normal,"high_speed_31.4px"
video (12),147,False,False,normal,"high_speed_27.0px"
video (12),148,False,False,normal,"high_speed_30.6px"
video (12),149,False,False,normal,"high_speed_60.1px"
video (12),150,False,False,normal,"high_speed_57.8px"
video (12),151,False,False,normal,"high_speed_77.9px"
video (12),152,False,False,normal,"high_speed_82.7px"
video (12),152,False,False,normal,""
video (12),153,False,False,normal,"high_speed_29.1px"
video (12),153,False,False,low_confidence,"Keypoint low confidence"
video (12),154,False,False,normal,"high_speed_115.3px"
video (12),154,False,False,low_confidence,"Keypoint low confidence"
video (12),155,False,False,normal,"high_speed_151.9px"
video (12),156,False,False,normal,"high_speed_158.7px"
video (12),157,False,False,normal,"high_speed_199.9px"
video (12),158,False,False,normal,"high_speed_163.2px"
video (12),159,False,False,normal,"high_speed_146.2px"
video (12),160,False,False,normal,"high_speed_190.4px"
video (12),161,False,True,normal,"high_speed_169.9px"
video (12),162,False,True,normal,"high_speed_239.9px"
video (12),163,False,True,low_confidence,"Keypoint low confidence"
video (12),164,False,True,low_confidence,"Keypoint low confidence"
video (12),165,False,True,normal,"high_speed_239.3px"
video (12),166,False,True,normal,"high_speed_172.8px"
video (12),167,True,True,fallen,"horizontal_pose|high_speed_176.8px"
video (12),168,True,True,fallen,"horizontal_pose|high_speed_100.9px"
video (12),169,True,True,fallen,"shoulder_near_feet|horizontal_pose|high_speed_191.3px"
video (12),170,True,True,fallen,"shoulder_near_feet|horizontal_pose|high_speed_167.7px"
video (12),171,True,True,fallen,"shoulder_near_feet|horizontal_pose|high_speed_153.2px"
video (12),172,True,True,fallen,"shoulder_near_feet|high_speed_62.9px"
video (12),173,True,True,fallen,"shoulder_near_feet|high_speed_38.8px"
video (12),174,True,False,fallen,"shoulder_near_feet|high_speed_5.7px"
video (12),175,False,False,normal,"shoulder_near_feet"
video (12),176,True,False,fallen,"shoulder_near_feet|high_speed_72.4px"
video (12),177,True,False,fallen,"shoulder_near_feet|high_speed_44.9px"
video (12),178,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_29.3px"
video (12),179,True,False,fallen,"shoulder_near_feet|high_speed_16.7px"
video (12),180,True,False,fallen,"shoulder_near_feet|high_speed_20.2px"
video (12),181,True,False,fallen,"shoulder_near_feet|high_speed_48.3px"
video (12),182,True,False,fallen,"shoulder_near_feet|high_speed_38.6px"
video (12),183,False,False,normal,"shoulder_near_feet"
video (12),184,False,False,normal,"shoulder_near_feet"
video (12),185,False,False,normal,"shoulder_near_feet"
video (12),186,True,False,fallen,"shoulder_near_feet|high_speed_16.6px"
video (12),187,True,False,fallen,"shoulder_near_feet|high_speed_5.2px"
